Itr,NumTrajs,PolicyExecTime,StdReturn,AverageDiscountedReturn,Average greedy latency,EnvExecTime,Average latency,MaxReturn,Average reward,MinReturn,AverageReturn
1862,10000,1.5327537059783936,1.1480429759967696,-5.165881030925372,803.7347271694729,0.9068224430084229,854.2560090039689,-2.3147712659090707,-5.940916692005871,-9.753622514713914,-5.593581009637663
1863,10000,1.4837193489074707,1.5360656404368835,-5.452659697019625,834.3819135225295,0.9054288864135742,939.5831912995692,-2.4151652996923665,-6.519270165702797,-10.497248632245569,-5.897619817435462
1864,10000,1.5116209983825684,1.394464579453869,-5.883315709333186,840.4942720768385,0.9019908905029297,799.7818905772236,-2.531537573336158,-5.549065019379127,-11.160191918200733,-6.358750262706225
1865,10000,1.5242376327514648,1.4510632005860375,-5.577135661599737,826.6075693457602,0.9090399742126465,796.6541912850624,-2.3962573711336757,-5.537959680958187,-10.403391707187415,-6.025258627479318
1866,10000,1.540419578552246,1.3367474422393948,-5.535521563194666,821.5696919778143,0.9156827926635742,870.5421331681551,-2.4677362948218025,-6.098635724367897,-10.403391707187415,-5.986154052419074
1867,10000,1.511018991470337,1.5439525543575832,-5.545648678880191,834.0938363007409,0.8969800472259521,910.0034779283034,-2.3269108130737597,-6.33360618801249,-10.982984248515509,-5.987350835913896
1868,10000,1.5199778079986572,1.1534426344191748,-5.271152212488834,807.6800362371443,0.9031636714935303,757.6536207755743,-2.572926605686413,-5.254874364667339,-10.301870556686364,-5.7058993412601655
1869,10000,1.500464677810669,1.5188876254332635,-5.363055743887728,828.3691875210626,0.9081268310546875,922.4325911056246,-2.3147712659090707,-6.35379544038801,-10.526497540495585,-5.801907118803969
1870,10000,1.5087101459503174,1.49479776384038,-5.510725655245455,831.1947501839637,0.9142522811889648,862.7883455220276,-2.38409800512989,-5.997946222473238,-10.917220915530022,-5.961112654833769
1871,10000,1.5148358345031738,1.4785944735762693,-5.634725243122788,840.016807924693,0.9038121700286865,816.5112218586595,-2.387922698107803,-5.658963112210453,-11.048794819759753,-6.087224565994204
1872,10000,1.512683391571045,1.4910962117404314,-5.560529700329721,830.5836200857026,0.9056000709533691,750.8039181182236,-2.3784126543117186,-5.204911826068793,-10.7742379857456,-6.015969687351803
1873,10000,1.5091297626495361,1.1263808931497836,-4.965944575657154,800.6481106413296,0.9217209815979004,783.1061905671365,-2.2586971260155977,-5.461713204734801,-9.632288574356465,-5.378657517846347
1874,10000,1.5249767303466797,1.3913366324954801,-5.7741338053484546,838.073462914971,0.8920633792877197,908.7265461666051,-2.4565618495255417,-6.26206040998454,-10.589795690464248,-6.242350057614547
1875,10000,1.4995336532592773,1.0722000645540628,-5.095823953146102,801.4566502196722,0.8981597423553467,759.02900552851,-2.2803989832260902,-5.258706452627707,-9.260386655213935,-5.5179718734754095
1876,10000,1.516655445098877,1.3391382045337072,-5.622542453974459,825.7635945464133,0.904637336730957,900.3146637524877,-2.3126856466140056,-6.211992958457221,-10.35920703401495,-6.082199761482488
1877,10000,1.5176396369934082,1.4256684369352521,-5.420817148883324,822.0987909624916,0.9026749134063721,950.0977445804187,-2.398079888349294,-6.575485707946395,-10.387339355118861,-5.863442570594403
1878,10000,1.5187880992889404,1.2283051951369197,-5.70218145774865,826.6374191774504,0.9045910835266113,870.3727481046349,-2.7250556682920513,-6.003325452532638,-10.52013456488153,-6.163905192646862
1879,10000,1.5077412128448486,1.3214745717897867,-5.89229086818027,835.8317630793435,0.910210371017456,991.1874314969581,-2.5123784101745437,-6.852071197164891,-10.941709078101956,-6.36772781710391
1880,10000,1.5031342506408691,1.4250490410794119,-5.781921676091327,837.2642371759006,0.9071364402770996,955.5803708245252,-2.4502515098478557,-6.68535617722866,-10.55883608961079,-6.245309732187173
1881,10000,1.5010766983032227,1.3660895155750952,-5.889099243081001,841.3136277931486,0.9237878322601318,1011.9118670711599,-2.8751300365726387,-7.026205272329102,-10.784512119665699,-6.364437940702965
1882,10000,1.5205533504486084,1.2245652274592742,-5.173763971163101,811.6556369180134,0.9017171859741211,793.267912443488,-2.3155405440755654,-5.471260152590837,-10.526497540495585,-5.595586340440263
1883,10000,1.5176832675933838,1.4287524495768558,-5.414599606240158,824.6064772713796,0.9110422134399414,814.1686711808777,-2.4662242621259436,-5.6774242255557485,-10.922650276793327,-5.856052810562537
1884,10000,1.4863669872283936,1.4306163014703284,-5.361490393869445,825.0033902363913,0.908062219619751,901.4709999436133,-2.2586971260155977,-6.201514773231909,-10.960821357885633,-5.800576000725451
1885,10000,1.5097613334655762,1.3558242712577777,-5.607254782001248,830.8218736515045,0.9047830104827881,927.8012066462817,-2.2586971260155977,-6.400011512081917,-10.595615693472062,-6.067840768949462
1886,10000,1.5117154121398926,1.256615330176645,-5.503435710578327,814.7224878341129,0.9025359153747559,879.9305163479505,-2.1478516130381005,-6.143471441780554,-10.694731002066463,-5.9573561293368185
1887,10000,1.5148956775665283,1.1446868270274482,-4.944102628243188,798.2281317376273,0.9098246097564697,797.5100864886991,-2.3147712659090707,-5.562251884125053,-9.766675247164986,-5.359851620144117
1888,10000,1.5207114219665527,1.339332903301115,-5.385723853915362,815.6072624491011,0.9004654884338379,801.6327960588073,-2.3269108130737597,-5.501776812418499,-10.626317519983159,-5.826230572683264
1889,10000,1.5200421810150146,1.3123013456713892,-5.539312404372299,819.3350558064596,0.8922407627105713,949.7798244354901,-2.4565618495255417,-6.607397711959935,-10.319831469326477,-5.980194623095009
1890,10000,1.5166308879852295,1.3920601219539261,-5.347043171118952,818.4162419284548,0.9114277362823486,832.0152068102917,-2.3147712659090707,-5.823628886247266,-10.870185264003664,-5.778935307702479
1891,10000,1.5185198783874512,1.3610641851708778,-5.746662057567396,834.7135550372125,0.9085674285888672,912.500957722525,-2.378412654311719,-6.355183003236619,-10.706585528004316,-6.209870359759516
1892,10000,1.506556510925293,1.3462913892553416,-5.446755395879805,821.6451201419694,0.9042506217956543,757.0327884461975,-2.3590911597988944,-5.257980335048326,-11.664226777685002,-5.894772406250245
1893,10000,1.5063014030456543,1.4469659514301954,-5.626793767614519,835.0969399143082,0.9103362560272217,947.355468525644,-2.3126856466140056,-6.534845371146584,-10.246733881495842,-6.085205669441038
1894,10000,1.4906914234161377,1.4122452069639315,-5.2068760458098,816.7070493734768,0.910250186920166,918.5548141172409,-2.42371632586337,-6.384898856578338,-10.428291094432836,-5.641528749169921
1895,10000,1.4840662479400635,1.406021892695955,-5.193147252101599,812.923850365339,0.9202291965484619,761.3386855675016,-2.3147712659090707,-5.271600250530879,-10.730725038642317,-5.62538586907625
1896,10000,1.5161371231079102,1.1249629270082857,-4.953098043352106,796.9122355529378,0.9121356010437012,801.2591503095955,-2.4001329198446912,-5.573688381122589,-9.679207137622814,-5.366531616376395
1897,10000,1.4776017665863037,1.2761969563308364,-5.646378051696379,824.0073297655105,0.9013400077819824,913.2821934567452,-2.452072616538519,-6.364623671719454,-10.18276071848022,-6.100958358746839
1898,10000,1.4896831512451172,1.3401287604645356,-5.469321755370426,821.9791021305629,0.9139995574951172,842.4265970544242,-2.3851968857486483,-5.8285667671328145,-10.352055544269604,-5.916828516622014
1899,10000,1.5082182884216309,1.2376651409204282,-5.105996243228373,813.2151766314372,0.9035377502441406,818.7474116453006,-2.3922027005353463,-5.631780298978435,-10.456504056230772,-5.525083396078492
1900,10000,1.5130794048309326,1.4947593245640944,-5.8535974106263975,849.3416977147511,0.9153177738189697,934.8635121558272,-2.38409800512989,-6.43721726204267,-10.526497540495585,-6.320491872867681
1901,10000,1.5028395652770996,1.3280593573325412,-5.32989941392348,814.2378913941928,0.9100258350372314,832.81484442573,-2.3285127025819485,-5.8031249878452655,-10.288675453667095,-5.766066951602232
1902,10000,1.5128302574157715,1.1937011447895067,-5.402012888560906,813.8484648022243,0.9050188064575195,758.7625907468115,-2.4475256974887003,-5.243737769982762,-10.669029993776803,-5.843519427165756
1903,10000,1.5171442031860352,1.237639921186072,-5.23306184859178,809.1814532313891,0.8986103534698486,820.6496923091725,-2.472446022783454,-5.6920743306433765,-10.372576913590766,-5.659384797538158
1904,10000,1.4985506534576416,1.4879928321672404,-5.388319905530684,825.8798686036791,0.9007754325866699,933.0262980327552,-2.3851968857486483,-6.407992496116754,-10.669029993776803,-5.8201947265387295
1905,10000,1.5117273330688477,1.27482746203251,-5.370568162758379,815.468492264407,0.9155635833740234,798.1245746277345,-2.353104733600637,-5.576382234854817,-10.868122633480763,-5.811940656432622
1906,10000,1.5178849697113037,1.199466961892264,-5.153887684268461,803.8613086633954,0.9081449508666992,775.9235443869673,-2.1478516130381005,-5.3457392968031545,-10.117011310166763,-5.574698892395176
1907,10000,1.5130209922790527,1.160978454814469,-5.207865724514732,808.877192334543,0.9019012451171875,888.547873421609,-2.464441960404057,-6.153500249844996,-10.870185264003664,-5.642108324547886
1908,10000,1.5090487003326416,1.5029764430743409,-5.407862458446613,829.2230285913195,0.9038026332855225,851.184621865951,-2.3126856466140056,-5.8930824940417335,-10.413741408590777,-5.849882758944649
1909,10000,1.5087449550628662,1.2382348054506471,-6.068358364406089,846.527890441295,0.9078183174133301,932.2648286544008,-3.294518954263964,-6.46082714400032,-10.526497540495585,-6.550929593488131
1910,10000,1.5053668022155762,1.2797846479686679,-5.569088203802826,823.8841413079806,0.9073600769042969,862.5276942403084,-2.418786618763176,-5.924322259674501,-10.980878765385572,-6.02885598763946
1911,10000,1.5088598728179932,1.277346398991077,-5.006294102239468,808.517313504001,0.9066693782806396,691.5170467596654,-2.3514913399230126,-4.716380952166864,-10.50014925147514,-5.423968143862641
1912,10000,1.516772985458374,1.2567201707717095,-5.424388633553508,813.6552516789436,0.8993015289306641,944.2371512818854,-2.33452778298791,-6.612153618983283,-10.356256530362556,-5.865132384092828
1913,10000,1.5047192573547363,1.5110738814370654,-5.502130205187561,834.3063578139713,0.9012608528137207,933.0359525023379,-2.3126856466140056,-6.497199654083418,-10.933838364099941,-5.944676056810426
1914,10000,1.5369977951049805,1.362087897915263,-5.376421338567554,820.2691205760821,0.9106473922729492,821.218172722999,-2.3147712659090707,-5.650168946950793,-10.414352446892343,-5.811727446459487
1915,10000,1.5073862075805664,1.5212814426209798,-5.432403117932909,829.1424459584644,0.9009566307067871,823.373317643359,-2.3851968857486483,-5.717329032097047,-10.35920703401495,-5.874321912823336
1916,10000,1.4866061210632324,1.2183365858054276,-5.341578402818681,812.3912398639543,0.9131932258605957,817.4568418567494,-2.403278818044486,-5.677613964191923,-10.495341359707712,-5.785593872476938
1917,10000,1.5309767723083496,1.470158978946982,-5.401948459262431,825.2947433725493,0.9049861431121826,821.163140361279,-2.38409800512989,-5.70716573746256,-11.054893162611839,-5.843629846442079
1918,10000,1.5353467464447021,1.5163817648665117,-5.275871409526221,824.4529100784846,0.9060587882995605,920.2829788077026,-2.3126856466140056,-6.323629750103756,-11.174469627856974,-5.703339262301315
1919,10000,1.4971256256103516,1.482618688909762,-5.553659959342567,830.3439944969858,0.8932297229766846,891.8364509030914,-2.405776774428763,-6.235175523435763,-10.160239814124385,-5.997311716539169
1920,10000,1.5103247165679932,1.2666826147345758,-5.285596938687075,810.5654133999416,0.9005694389343262,732.9534348160308,-2.38409800512989,-5.0908190555770485,-10.389000944441527,-5.7219501570432465
1921,10000,1.4986674785614014,1.3722570171500275,-5.47709707726966,823.7506531775202,0.906780481338501,823.90446904553,-2.2978240784272157,-5.720856351920897,-10.692900434536277,-5.920995813509528
1922,10000,1.5237703323364258,1.3823450430304078,-5.550829239471803,823.2644614434242,0.9081587791442871,919.3488105918094,-2.439497129847572,-6.410020584077596,-10.439457742925825,-6.003848057453225
1923,10000,1.5052320957183838,1.2802993350467817,-5.202019718464864,811.3851632706643,0.9029638767242432,816.7531903105436,-2.4502515098478557,-5.674767302260446,-10.251404513095823,-5.624723624253091
1924,10000,1.4889988899230957,1.1293696572274643,-5.168075684757173,803.4288876035419,0.9059100151062012,782.0458788425664,-2.3851968857486483,-5.441586998104145,-10.047706928568212,-5.598506961101567
1925,10000,1.5042593479156494,1.3504159929115973,-5.4781616008367235,819.0001899016926,0.9059841632843018,842.4908334313965,-2.38409800512989,-5.887770861229339,-10.699786975102361,-5.930982449448877
1926,10000,1.526803731918335,1.346001603663975,-5.450587451208468,821.1557158220564,0.9024133682250977,869.8166299075101,-2.3840980051298906,-6.037115439306359,-10.666296425033646,-5.89408329490319
1927,10000,1.5059688091278076,1.4682951857097626,-5.707821161532264,836.510125632177,0.9141042232513428,917.4495179752022,-2.373214190920653,-6.344959307664629,-10.564089623195471,-6.1709644734321225
1928,10000,1.497530221939087,1.452852111669896,-5.21746919141348,822.5412862571308,0.9223043918609619,756.1358206512887,-2.2586971260155977,-5.142481479335202,-10.678598167768039,-5.6468564867096624
1929,10000,1.5171873569488525,1.3785499985908103,-5.4577688139630025,821.1862277724948,0.9030971527099609,839.7642920399531,-2.4151652996923665,-5.851476803318172,-10.624329180864171,-5.904618300481244
1930,10000,1.5012667179107666,1.274249242049157,-5.058006680397782,806.9481768404007,0.922391414642334,795.7608135212298,-2.3851968857486483,-5.552993839013226,-10.359904541465543,-5.4860650556238335
1931,10000,1.509984016418457,1.4610676839624883,-5.401047000824206,827.1772248603413,0.9043991565704346,805.2075211590385,-2.2586971260155977,-5.58083287060747,-11.497639576097948,-5.835899598658154
1932,10000,1.509094476699829,1.4779939710655143,-5.763440779697539,843.863333317566,0.9082198143005371,924.6572532350294,-2.4404801220679735,-6.387453287684002,-10.536662356575148,-6.222741522203001
1933,10000,1.5091383457183838,1.439013306199236,-5.682308814523715,835.9360612423488,0.903200626373291,877.4443587959971,-2.3147712659090707,-6.065997248381133,-10.403391707187415,-6.138754033889664
1934,10000,1.4987623691558838,1.2986411491007948,-5.1062314829570665,807.6899951111658,0.9034380912780762,849.745600697937,-2.3147712659090702,-5.9060614949793,-10.121545911110829,-5.525347807210045
1935,10000,1.5249543190002441,1.3060009817159877,-5.041504668797285,808.6588277664184,0.8974659442901611,808.0172287501881,-2.3147712659090707,-5.581362453533697,-10.414352446892343,-5.455490199583733
1936,10000,1.5200488567352295,1.3940426950844076,-5.7878699698598295,836.9825285900389,0.896268367767334,957.7766947001567,-2.531537573336158,-6.651350498988637,-11.223613479846069,-6.254356802148135
1937,10000,1.512017011642456,1.2447314169381118,-5.8412936205284804,834.5378495770453,0.9027602672576904,906.327772582463,-2.7250556682920513,-6.3191540079309405,-11.173997470762972,-6.313789174544597
1938,10000,1.5361430644989014,1.3590491196601096,-5.454502505971675,826.719758670439,0.8983070850372314,799.4908646023396,-2.3147712659090702,-5.5476148454132765,-10.44995736934189,-5.89970133027039
1939,10000,1.5262939929962158,1.342010764308547,-5.159903986327305,809.9444827702657,0.899712324142456,825.0630931333842,-2.4109737404876985,-5.77504704795685,-10.269075130368643,-5.585654273799116
1940,10000,1.49143648147583,1.4175053229649464,-5.669876788010479,836.3295223490308,0.8857920169830322,920.7620900940731,-2.423577491772347,-6.341345322834847,-11.070617756875771,-6.118816146482404
