EnvExecTime,NumTrajs,Itr,AverageDiscountedReturn,StdReturn,PolicyExecTime,MinReturn,Average latency,AverageReturn,Average reward,Average greedy latency,MaxReturn
0.9792118072509766,10000,0,-6.466943018103299,1.6780485318279377,2.4949328899383545,-13.24088093060832,1022.2491671385575,-7.029784750282971,-7.01980141181922,819.7656902941023,-2.278963650852341
0.9355611801147461,10000,1,-6.710375094045444,1.5034497700307037,2.479527235031128,-12.352812768612578,970.0876338429997,-7.258617500590199,-6.737105141257323,848.7113831446238,-2.6970587988808417
0.9527733325958252,10000,2,-6.222306327198341,1.5338527646535087,2.483337163925171,-12.403901671874143,939.4817194878168,-6.738327671387121,-6.489057364315096,820.6333850076676,-2.523841975247969
0.949059009552002,10000,3,-6.780792224841709,1.528887919425366,2.480037212371826,-12.666533851611149,1145.378890810495,-7.339112380783461,-7.99497057385332,851.5798809613228,-2.548983878808812
0.9417333602905273,10000,4,-6.25378727126051,1.5077882442197288,2.465703010559082,-12.970965296034512,997.4867573087174,-6.7660602791056,-6.87635601676729,825.3432410085815,-2.494797433640808
0.9440972805023193,10000,5,-5.977388410885331,1.4324497639972082,2.4679532051086426,-12.165001512043872,929.5801854992077,-6.481281261667872,-6.420052140936107,810.5426230480058,-2.4061899222511705
0.9609456062316895,10000,6,-6.407378890306188,1.681057932974662,2.489816665649414,-12.7518187670431,1083.5829737797737,-6.942519985010972,-7.549023719616909,831.7146065135819,-2.302759842087466
0.9550168514251709,10000,7,-6.082956109624933,1.517103230844041,2.4331648349761963,-12.841667772523248,936.1035222255816,-6.593508777483109,-6.483391865414483,806.9203277373995,-2.4801727187833276
0.9830341339111328,10000,8,-6.777873122182411,1.727584190540197,2.4847817420959473,-13.1064471984335,1071.7633053774125,-7.34320726813268,-7.460624834166057,838.9609324836731,-2.4001212547411277
0.9834764003753662,10000,9,-6.801673763231994,1.9155463743211723,2.4749505519866943,-13.219562817647104,1053.3827524844908,-7.382624220557766,-7.399338970082422,836.633247490665,-2.2504641502056235
1.0220372676849365,10000,10,-6.658802723942322,1.8085922765345974,2.4662609100341797,-13.811253351571734,1119.11044296393,-7.254539163319576,-7.743772244167776,813.4124494541713,-2.3449703359261034
1.0105998516082764,10000,11,-6.698554148958957,2.033172515943428,2.4819211959838867,-13.556362308178326,953.9745292278316,-7.29300022814971,-6.63524687938528,812.3513937064852,-2.2951974615900443
1.0196800231933594,10000,12,-7.191407526638611,2.044324775726755,2.4895248413085938,-13.592306215072234,999.7582231662315,-7.833563583604231,-6.92813900955397,824.2680025791304,-2.3115132580458044
1.0108237266540527,10000,13,-6.973126590241284,2.117391185466848,2.462089776992798,-13.535575194952486,1119.5176331824002,-7.59541114985129,-7.822029416784752,811.744654160704,-2.1993346338031294
1.0316381454467773,10000,14,-7.343544145099726,1.8244179068913902,2.4807021617889404,-13.805584472969123,1164.1057996768488,-8.000527859716184,-8.175808941583005,804.1145441002709,-2.5518730677183
1.0261411666870117,10000,15,-7.312111694395676,2.0409576107215237,2.493983507156372,-13.96123057017507,1053.711980827443,-7.957433250922569,-7.316194701374786,826.481014245878,-2.3943401969253766
